Date_Time (LST/LDT), Event, Speed,Station,Direction,Latitude,Longitude,Name
1/3/2019 22:00, slack,0,1513,0,47.57,-122.5298,"Rich Passage, East End"
1/4/2019 1:54, flood,1.1,1513,326,47.57,-122.5298,"Rich Passage, East End"
1/4/2019 5:24, slack,0,1513,0,47.57,-122.5298,"Rich Passage, East End"
1/4/2019 6:54, ebb,-0.4,1513,139,47.57,-122.5298,"Rich Passage, East End"
1/4/2019 11:06, slack,0,1513,0,47.57,-122.5298,"Rich Passage, East End"
1/4/2019 13:36, flood,0.5,1513,326,47.57,-122.5298,"Rich Passage, East End"
1/4/2019 15:42, slack,0,1513,0,47.57,-122.5298,"Rich Passage, East End"
1/4/2019 18:24, ebb,-0.9,1513,139,47.57,-122.5298,"Rich Passage, East End"
1/4/2019 22:30, slack,0,1513,0,47.57,-122.5298,"Rich Passage, East End"
1/5/2019 2:36, flood,1.2,1513,326,47.57,-122.5298,"Rich Passage, East End"
1/5/2019 6:06, slack,0,1513,0,47.57,-122.5298,"Rich Passage, East End"
1/5/2019 7:48, ebb,-0.5,1513,139,47.57,-122.5298,"Rich Passage, East End"
1/5/2019 11:48, slack,0,1513,0,47.57,-122.5298,"Rich Passage, East End"
1/5/2019 14:18, flood,0.5,1513,326,47.57,-122.5298,"Rich Passage, East End"
1/5/2019 16:18, slack,0,1513,0,47.57,-122.5298,"Rich Passage, East End"
1/5/2019 19:12, ebb,-0.9,1513,139,47.57,-122.5298,"Rich Passage, East End"
1/5/2019 23:00, slack,0,1513,0,47.57,-122.5298,"Rich Passage, East End"
1/6/2019 3:12, flood,1.2,1513,326,47.57,-122.5298,"Rich Passage, East End"
1/6/2019 6:48, slack,0,1513,0,47.57,-122.5298,"Rich Passage, East End"
1/6/2019 8:36, ebb,-0.5,1513,139,47.57,-122.5298,"Rich Passage, East End"
1/6/2019 12:24, slack,0,1513,0,47.57,-122.5298,"Rich Passage, East End"
1/6/2019 14:54, flood,0.5,1513,326,47.57,-122.5298,"Rich Passage, East End"
1/6/2019 16:54, slack,0,1513,0,47.57,-122.5298,"Rich Passage, East End"
1/6/2019 20:00, ebb,-0.8,1513,139,47.57,-122.5298,"Rich Passage, East End"
1/6/2019 23:18, slack,0,1513,0,47.57,-122.5298,"Rich Passage, East End"
1/7/2019 3:48, flood,1.1,1513,326,47.57,-122.5298,"Rich Passage, East End"
1/7/2019 7:24, slack,0,1513,0,47.57,-122.5298,"Rich Passage, East End"
1/7/2019 9:12, ebb,-0.6,1513,139,47.57,-122.5298,"Rich Passage, East End"
1/7/2019 13:06, slack,0,1513,0,47.57,-122.5298,"Rich Passage, East End"
1/7/2019 15:36, flood,0.5,1513,326,47.57,-122.5298,"Rich Passage, East End"
1/7/2019 17:36, slack,0,1513,0,47.57,-122.5298,"Rich Passage, East End"
1/7/2019 20:42, ebb,-0.8,1513,139,47.57,-122.5298,"Rich Passage, East End"
1/7/2019 23:42, slack,0,1513,0,47.57,-122.5298,"Rich Passage, East End"
1/8/2019 4:30, flood,1.1,1513,326,47.57,-122.5298,"Rich Passage, East End"
1/8/2019 7:54, slack,0,1513,0,47.57,-122.5298,"Rich Passage, East End"
1/8/2019 9:54, ebb,-0.6,1513,139,47.57,-122.5298,"Rich Passage, East End"
1/8/2019 13:42, slack,0,1513,0,47.57,-122.5298,"Rich Passage, East End"
1/8/2019 16:18, flood,0.5,1513,326,47.57,-122.5298,"Rich Passage, East End"
1/8/2019 18:24, slack,0,1513,0,47.57,-122.5298,"Rich Passage, East End"
1/8/2019 21:24, ebb,-0.8,1513,139,47.57,-122.5298,"Rich Passage, East End"
1/9/2019 0:06, slack,0,1513,0,47.57,-122.5298,"Rich Passage, East End"
1/9/2019 5:06, flood,1,1513,326,47.57,-122.5298,"Rich Passage, East End"
1/9/2019 8:30, slack,0,1513,0,47.57,-122.5298,"Rich Passage, East End"
1/9/2019 10:30, ebb,-0.6,1513,139,47.57,-122.5298,"Rich Passage, East End"
1/9/2019 14:24, slack,0,1513,0,47.57,-122.5298,"Rich Passage, East End"
1/9/2019 17:06, flood,0.5,1513,326,47.57,-122.5298,"Rich Passage, East End"
1/9/2019 19:12, slack,0,1513,0,47.57,-122.5298,"Rich Passage, East End"
1/9/2019 22:06, ebb,-0.7,1513,139,47.57,-122.5298,"Rich Passage, East End"
1/10/2019 0:48, slack,0,1513,0,47.57,-122.5298,"Rich Passage, East End"
1/10/2019 5:48, flood,1,1513,326,47.57,-122.5298,"Rich Passage, East End"
1/10/2019 9:00, slack,0,1513,0,47.57,-122.5298,"Rich Passage, East End"
1/10/2019 11:12, ebb,-0.6,1513,139,47.57,-122.5298,"Rich Passage, East End"
1/10/2019 15:00, slack,0,1513,0,47.57,-122.5298,"Rich Passage, East End"
1/10/2019 17:48, flood,0.5,1513,326,47.57,-122.5298,"Rich Passage, East End"
1/10/2019 20:00, slack,0,1513,0,47.57,-122.5298,"Rich Passage, East End"
1/10/2019 22:48, ebb,-0.7,1513,139,47.57,-122.5298,"Rich Passage, East End"
1/11/2019 1:30, slack,0,1513,0,47.57,-122.5298,"Rich Passage, East End"
1/11/2019 6:30, flood,0.9,1513,326,47.57,-122.5298,"Rich Passage, East End"
1/11/2019 9:30, slack,0,1513,0,47.57,-122.5298,"Rich Passage, East End"
1/11/2019 11:54, ebb,-0.6,1513,139,47.57,-122.5298,"Rich Passage, East End"
1/11/2019 15:36, slack,0,1513,0,47.57,-122.5298,"Rich Passage, East End"
1/11/2019 18:36, flood,0.5,1513,326,47.57,-122.5298,"Rich Passage, East End"
1/11/2019 20:48, slack,0,1513,0,47.57,-122.5298,"Rich Passage, East End"
1/11/2019 23:42, ebb,-0.6,1513,139,47.57,-122.5298,"Rich Passage, East End"
1/12/2019 2:18, slack,0,1513,0,47.57,-122.5298,"Rich Passage, East End"
1/12/2019 7:06, flood,0.9,1513,326,47.57,-122.5298,"Rich Passage, East End"
1/12/2019 10:06, slack,0,1513,0,47.57,-122.5298,"Rich Passage, East End"
1/12/2019 12:36, ebb,-0.6,1513,139,47.57,-122.5298,"Rich Passage, East End"
1/12/2019 16:12, slack,0,1513,0,47.57,-122.5298,"Rich Passage, East End"
1/12/2019 19:18, flood,0.5,1513,326,47.57,-122.5298,"Rich Passage, East End"
1/12/2019 21:42, slack,0,1513,0,47.57,-122.5298,"Rich Passage, East End"
1/13/2019 0:42, ebb,-0.5,1513,139,47.57,-122.5298,"Rich Passage, East End"
1/13/2019 3:12, slack,0,1513,0,47.57,-122.5298,"Rich Passage, East End"
1/13/2019 7:48, flood,0.8,1513,326,47.57,-122.5298,"Rich Passage, East End"
1/13/2019 10:42, slack,0,1513,0,47.57,-122.5298,"Rich Passage, East End"
1/13/2019 13:24, ebb,-0.6,1513,139,47.57,-122.5298,"Rich Passage, East End"
1/13/2019 16:36, slack,0,1513,0,47.57,-122.5298,"Rich Passage, East End"
1/13/2019 20:12, flood,0.5,1513,326,47.57,-122.5298,"Rich Passage, East End"
1/13/2019 22:54, slack,0,1513,0,47.57,-122.5298,"Rich Passage, East End"
1/14/2019 1:48, ebb,-0.4,1513,139,47.57,-122.5298,"Rich Passage, East End"
1/14/2019 4:00, slack,0,1513,0,47.57,-122.5298,"Rich Passage, East End"
1/14/2019 8:36, flood,0.7,1513,326,47.57,-122.5298,"Rich Passage, East End"
1/14/2019 11:18, slack,0,1513,0,47.57,-122.5298,"Rich Passage, East End"
1/14/2019 14:06, ebb,-0.6,1513,139,47.57,-122.5298,"Rich Passage, East End"
1/14/2019 17:06, slack,0,1513,0,47.57,-122.5298,"Rich Passage, East End"
1/14/2019 21:24, flood,0.5,1513,326,47.57,-122.5298,"Rich Passage, East End"
1/15/2019 0:36, slack,0,1513,0,47.57,-122.5298,"Rich Passage, East End"
1/15/2019 2:48, ebb,-0.4,1513,139,47.57,-122.5298,"Rich Passage, East End"
1/15/2019 4:54, slack,0,1513,0,47.57,-122.5298,"Rich Passage, East End"
1/15/2019 9:30, flood,0.5,1513,326,47.57,-122.5298,"Rich Passage, East End"
1/15/2019 12:00, slack,0,1513,0,47.57,-122.5298,"Rich Passage, East End"
1/15/2019 14:54, ebb,-0.7,1513,139,47.57,-122.5298,"Rich Passage, East End"
1/15/2019 17:42, slack,0,1513,0,47.57,-122.5298,"Rich Passage, East End"
1/15/2019 22:48, flood,0.6,1513,326,47.57,-122.5298,"Rich Passage, East End"
1/16/2019 2:06, slack,0,1513,0,47.57,-122.5298,"Rich Passage, East End"
1/16/2019 3:48, ebb,-0.3,1513,139,47.57,-122.5298,"Rich Passage, East End"
1/16/2019 6:00, slack,0,1513,0,47.57,-122.5298,"Rich Passage, East End"
1/16/2019 10:36, flood,0.5,1513,326,47.57,-122.5298,"Rich Passage, East End"
1/16/2019 12:42, slack,0,1513,0,47.57,-122.5298,"Rich Passage, East End"
1/16/2019 15:42, ebb,-0.8,1513,139,47.57,-122.5298,"Rich Passage, East End"
1/16/2019 18:30, slack,0,1513,0,47.57,-122.5298,"Rich Passage, East End"
1/16/2019 23:48, flood,0.8,1513,326,47.57,-122.5298,"Rich Passage, East End"
1/17/2019 3:12, slack,0,1513,0,47.57,-122.5298,"Rich Passage, East End"
1/17/2019 4:42, ebb,-0.3,1513,139,47.57,-122.5298,"Rich Passage, East End"
1/17/2019 8:00, slack,0,1513,0,47.57,-122.5298,"Rich Passage, East End"
1/17/2019 11:36, flood,0.4,1513,326,47.57,-122.5298,"Rich Passage, East End"
1/17/2019 13:30, slack,0,1513,0,47.57,-122.5298,"Rich Passage, East End"
1/17/2019 16:30, ebb,-0.9,1513,139,47.57,-122.5298,"Rich Passage, East End"
1/17/2019 19:24, slack,0,1513,0,47.57,-122.5298,"Rich Passage, East End"
1/18/2019 0:42, flood,1,1513,326,47.57,-122.5298,"Rich Passage, East End"
1/18/2019 4:06, slack,0,1513,0,47.57,-122.5298,"Rich Passage, East End"
1/18/2019 5:36, ebb,-0.4,1513,139,47.57,-122.5298,"Rich Passage, East End"
1/18/2019 9:42, slack,0,1513,0,47.57,-122.5298,"Rich Passage, East End"
1/18/2019 12:30, flood,0.5,1513,326,47.57,-122.5298,"Rich Passage, East End"
1/18/2019 14:18, slack,0,1513,0,47.57,-122.5298,"Rich Passage, East End"
1/18/2019 17:18, ebb,-1,1513,139,47.57,-122.5298,"Rich Passage, East End"
1/18/2019 20:24, slack,0,1513,0,47.57,-122.5298,"Rich Passage, East End"
1/19/2019 1:30, flood,1.1,1513,326,47.57,-122.5298,"Rich Passage, East End"
1/19/2019 4:54, slack,0,1513,0,47.57,-122.5298,"Rich Passage, East End"
1/19/2019 6:30, ebb,-0.5,1513,139,47.57,-122.5298,"Rich Passage, East End"
1/19/2019 10:42, slack,0,1513,0,47.57,-122.5298,"Rich Passage, East End"
1/19/2019 13:18, flood,0.5,1513,326,47.57,-122.5298,"Rich Passage, East End"
1/19/2019 15:12, slack,0,1513,0,47.57,-122.5298,"Rich Passage, East End"
1/19/2019 18:06, ebb,-1,1513,139,47.57,-122.5298,"Rich Passage, East End"
1/19/2019 21:18, slack,0,1513,0,47.57,-122.5298,"Rich Passage, East End"
1/20/2019 2:18, flood,1.3,1513,326,47.57,-122.5298,"Rich Passage, East End"
1/20/2019 5:36, slack,0,1513,0,47.57,-122.5298,"Rich Passage, East End"
1/20/2019 7:24, ebb,-0.6,1513,139,47.57,-122.5298,"Rich Passage, East End"
1/20/2019 11:30, slack,0,1513,0,47.57,-122.5298,"Rich Passage, East End"
1/20/2019 14:06, flood,0.6,1513,326,47.57,-122.5298,"Rich Passage, East End"
1/20/2019 16:06, slack,0,1513,0,47.57,-122.5298,"Rich Passage, East End"
1/20/2019 19:00, ebb,-1.1,1513,139,47.57,-122.5298,"Rich Passage, East End"
1/20/2019 22:12, slack,0,1513,0,47.57,-122.5298,"Rich Passage, East End"
1/21/2019 3:06, flood,1.3,1513,326,47.57,-122.5298,"Rich Passage, East End"
1/21/2019 6:24, slack,0,1513,0,47.57,-122.5298,"Rich Passage, East End"
1/21/2019 8:18, ebb,-0.7,1513,139,47.57,-122.5298,"Rich Passage, East End"
1/21/2019 12:12, slack,0,1513,0,47.57,-122.5298,"Rich Passage, East End"
1/21/2019 15:00, flood,0.6,1513,326,47.57,-122.5298,"Rich Passage, East End"
1/21/2019 17:00, slack,0,1513,0,47.57,-122.5298,"Rich Passage, East End"
1/21/2019 19:54, ebb,-1.1,1513,139,47.57,-122.5298,"Rich Passage, East End"
1/21/2019 23:00, slack,0,1513,0,47.57,-122.5298,"Rich Passage, East End"
1/22/2019 3:54, flood,1.3,1513,326,47.57,-122.5298,"Rich Passage, East End"
1/22/2019 7:06, slack,0,1513,0,47.57,-122.5298,"Rich Passage, East End"
1/22/2019 9:06, ebb,-0.8,1513,139,47.57,-122.5298,"Rich Passage, East End"
1/22/2019 13:00, slack,0,1513,0,47.57,-122.5298,"Rich Passage, East End"
1/22/2019 15:48, flood,0.6,1513,326,47.57,-122.5298,"Rich Passage, East End"
1/22/2019 17:54, slack,0,1513,0,47.57,-122.5298,"Rich Passage, East End"
1/22/2019 20:48, ebb,-1.1,1513,139,47.57,-122.5298,"Rich Passage, East End"
1/22/2019 23:48, slack,0,1513,0,47.57,-122.5298,"Rich Passage, East End"
1/23/2019 4:42, flood,1.3,1513,326,47.57,-122.5298,"Rich Passage, East End"
1/23/2019 7:48, slack,0,1513,0,47.57,-122.5298,"Rich Passage, East End"
1/23/2019 9:54, ebb,-0.9,1513,139,47.57,-122.5298,"Rich Passage, East End"
1/23/2019 13:48, slack,0,1513,0,47.57,-122.5298,"Rich Passage, East End"
1/23/2019 16:42, flood,0.7,1513,326,47.57,-122.5298,"Rich Passage, East End"
1/23/2019 18:54, slack,0,1513,0,47.57,-122.5298,"Rich Passage, East End"
1/23/2019 21:42, ebb,-1,1513,139,47.57,-122.5298,"Rich Passage, East End"
1/24/2019 0:36, slack,0,1513,0,47.57,-122.5298,"Rich Passage, East End"
1/24/2019 5:30, flood,1.3,1513,326,47.57,-122.5298,"Rich Passage, East End"
1/24/2019 8:30, slack,0,1513,0,47.57,-122.5298,"Rich Passage, East End"
1/24/2019 10:36, ebb,-0.9,1513,139,47.57,-122.5298,"Rich Passage, East End"
1/24/2019 14:36, slack,0,1513,0,47.57,-122.5298,"Rich Passage, East End"
1/24/2019 17:36, flood,0.7,1513,326,47.57,-122.5298,"Rich Passage, East End"
1/24/2019 19:54, slack,0,1513,0,47.57,-122.5298,"Rich Passage, East End"
1/24/2019 22:30, ebb,-0.9,1513,139,47.57,-122.5298,"Rich Passage, East End"
1/25/2019 1:36, slack,0,1513,0,47.57,-122.5298,"Rich Passage, East End"
1/25/2019 6:18, flood,1.2,1513,326,47.57,-122.5298,"Rich Passage, East End"
1/25/2019 9:12, slack,0,1513,0,47.57,-122.5298,"Rich Passage, East End"
1/25/2019 11:24, ebb,-0.8,1513,139,47.57,-122.5298,"Rich Passage, East End"
1/25/2019 15:24, slack,0,1513,0,47.57,-122.5298,"Rich Passage, East End"
1/25/2019 18:36, flood,0.7,1513,326,47.57,-122.5298,"Rich Passage, East End"
1/25/2019 20:54, slack,0,1513,0,47.57,-122.5298,"Rich Passage, East End"
1/25/2019 23:30, ebb,-0.8,1513,139,47.57,-122.5298,"Rich Passage, East End"
1/26/2019 2:36, slack,0,1513,0,47.57,-122.5298,"Rich Passage, East End"
1/26/2019 7:06, flood,1.1,1513,326,47.57,-122.5298,"Rich Passage, East End"
1/26/2019 10:00, slack,0,1513,0,47.57,-122.5298,"Rich Passage, East End"
1/26/2019 12:12, ebb,-0.8,1513,139,47.57,-122.5298,"Rich Passage, East End"
1/26/2019 16:18, slack,0,1513,0,47.57,-122.5298,"Rich Passage, East End"
1/26/2019 19:30, flood,0.7,1513,326,47.57,-122.5298,"Rich Passage, East End"
1/26/2019 22:12, slack,0,1513,0,47.57,-122.5298,"Rich Passage, East End"
1/27/2019 0:30, ebb,-0.6,1513,139,47.57,-122.5298,"Rich Passage, East End"
1/27/2019 3:48, slack,0,1513,0,47.57,-122.5298,"Rich Passage, East End"
1/27/2019 7:54, flood,0.9,1513,326,47.57,-122.5298,"Rich Passage, East End"
1/27/2019 10:42, slack,0,1513,0,47.57,-122.5298,"Rich Passage, East End"
1/27/2019 13:06, ebb,-0.8,1513,139,47.57,-122.5298,"Rich Passage, East End"
1/27/2019 17:12, slack,0,1513,0,47.57,-122.5298,"Rich Passage, East End"
1/27/2019 20:36, flood,0.7,1513,326,47.57,-122.5298,"Rich Passage, East End"
1/27/2019 23:42, slack,0,1513,0,47.57,-122.5298,"Rich Passage, East End"
1/28/2019 1:36, ebb,-0.4,1513,139,47.57,-122.5298,"Rich Passage, East End"
1/28/2019 5:00, slack,0,1513,0,47.57,-122.5298,"Rich Passage, East End"
1/28/2019 8:42, flood,0.7,1513,326,47.57,-122.5298,"Rich Passage, East End"
1/28/2019 11:30, slack,0,1513,0,47.57,-122.5298,"Rich Passage, East End"
1/28/2019 14:00, ebb,-0.8,1513,139,47.57,-122.5298,"Rich Passage, East End"
1/28/2019 18:06, slack,0,1513,0,47.57,-122.5298,"Rich Passage, East End"
1/28/2019 21:48, flood,0.7,1513,326,47.57,-122.5298,"Rich Passage, East End"
1/29/2019 1:12, slack,0,1513,0,47.57,-122.5298,"Rich Passage, East End"
1/29/2019 2:42, ebb,-0.3,1513,139,47.57,-122.5298,"Rich Passage, East End"
1/29/2019 6:06, slack,0,1513,0,47.57,-122.5298,"Rich Passage, East End"
1/29/2019 9:42, flood,0.6,1513,326,47.57,-122.5298,"Rich Passage, East End"
1/29/2019 12:12, slack,0,1513,0,47.57,-122.5298,"Rich Passage, East End"
1/29/2019 14:48, ebb,-0.8,1513,139,47.57,-122.5298,"Rich Passage, East End"
1/29/2019 19:00, slack,0,1513,0,47.57,-122.5298,"Rich Passage, East End"
1/29/2019 23:00, flood,0.8,1513,326,47.57,-122.5298,"Rich Passage, East End"
1/30/2019 2:30, slack,0,1513,0,47.57,-122.5298,"Rich Passage, East End"
1/30/2019 3:48, ebb,-0.3,1513,139,47.57,-122.5298,"Rich Passage, East End"
1/30/2019 7:24, slack,0,1513,0,47.57,-122.5298,"Rich Passage, East End"
1/30/2019 10:42, flood,0.5,1513,326,47.57,-122.5298,"Rich Passage, East End"
1/30/2019 13:00, slack,0,1513,0,47.57,-122.5298,"Rich Passage, East End"
1/30/2019 15:36, ebb,-0.8,1513,139,47.57,-122.5298,"Rich Passage, East End"
1/30/2019 19:54, slack,0,1513,0,47.57,-122.5298,"Rich Passage, East End"
1/31/2019 0:06, flood,0.9,1513,326,47.57,-122.5298,"Rich Passage, East End"
1/31/2019 3:30, slack,0,1513,0,47.57,-122.5298,"Rich Passage, East End"
1/31/2019 4:48, ebb,-0.3,1513,139,47.57,-122.5298,"Rich Passage, East End"
1/31/2019 8:48, slack,0,1513,0,47.57,-122.5298,"Rich Passage, East End"
1/31/2019 11:36, flood,0.4,1513,326,47.57,-122.5298,"Rich Passage, East End"
1/31/2019 13:42, slack,0,1513,0,47.57,-122.5298,"Rich Passage, East End"
1/31/2019 16:24, ebb,-0.8,1513,139,47.57,-122.5298,"Rich Passage, East End"
1/31/2019 20:48, slack,0,1513,0,47.57,-122.5298,"Rich Passage, East End"
2/1/2019 0:54, flood,1,1513,326,47.57,-122.5298,"Rich Passage, East End"
2/1/2019 4:18, slack,0,1513,0,47.57,-122.5298,"Rich Passage, East End"
2/1/2019 5:42, ebb,-0.3,1513,139,47.57,-122.5298,"Rich Passage, East End"
2/1/2019 7:42, ebb,-0.3,1513,139,47.57,-122.5298,"Rich Passage, East End"
2/1/2019 10:00, slack,0,1513,0,47.57,-122.5298,"Rich Passage, East End"
2/1/2019 12:24, flood,0.4,1513,326,47.57,-122.5298,"Rich Passage, East End"
2/1/2019 14:30, slack,0,1513,0,47.57,-122.5298,"Rich Passage, East End"
2/1/2019 17:12, ebb,-0.8,1513,139,47.57,-122.5298,"Rich Passage, East End"
2/1/2019 21:36, slack,0,1513,0,47.57,-122.5298,"Rich Passage, East End"
2/2/2019 1:30, flood,1.1,1513,326,47.57,-122.5298,"Rich Passage, East End"
2/2/2019 5:00, slack,0,1513,0,47.57,-122.5298,"Rich Passage, East End"
2/2/2019 6:36, ebb,-0.4,1513,139,47.57,-122.5298,"Rich Passage, East End"
2/2/2019 7:42, ebb,-0.3,1513,139,47.57,-122.5298,"Rich Passage, East End"
2/2/2019 10:48, slack,0,1513,0,47.57,-122.5298,"Rich Passage, East End"
2/2/2019 13:12, flood,0.4,1513,326,47.57,-122.5298,"Rich Passage, East End"
2/2/2019 15:12, slack,0,1513,0,47.57,-122.5298,"Rich Passage, East End"
2/2/2019 18:00, ebb,-0.8,1513,139,47.57,-122.5298,"Rich Passage, East End"
2/2/2019 22:06, slack,0,1513,0,47.57,-122.5298,"Rich Passage, East End"
2/3/2019 2:12, flood,1.1,1513,326,47.57,-122.5298,"Rich Passage, East End"
2/3/2019 5:42, slack,0,1513,0,47.57,-122.5298,"Rich Passage, East End"
2/3/2019 7:24, ebb,-0.5,1513,139,47.57,-122.5298,"Rich Passage, East End"
2/3/2019 11:24, slack,0,1513,0,47.57,-122.5298,"Rich Passage, East End"
2/3/2019 13:48, flood,0.5,1513,326,47.57,-122.5298,"Rich Passage, East End"
2/3/2019 15:54, slack,0,1513,0,47.57,-122.5298,"Rich Passage, East End"
2/3/2019 18:48, ebb,-0.8,1513,139,47.57,-122.5298,"Rich Passage, East End"
2/3/2019 22:36, slack,0,1513,0,47.57,-122.5298,"Rich Passage, East End"
2/4/2019 2:42, flood,1.2,1513,326,47.57,-122.5298,"Rich Passage, East End"
2/4/2019 6:12, slack,0,1513,0,47.57,-122.5298,"Rich Passage, East End"
2/4/2019 8:06, ebb,-0.6,1513,139,47.57,-122.5298,"Rich Passage, East End"
2/4/2019 11:54, slack,0,1513,0,47.57,-122.5298,"Rich Passage, East End"
2/4/2019 14:30, flood,0.5,1513,326,47.57,-122.5298,"Rich Passage, East End"
2/4/2019 16:36, slack,0,1513,0,47.57,-122.5298,"Rich Passage, East End"
2/4/2019 19:36, ebb,-0.8,1513,139,47.57,-122.5298,"Rich Passage, East End"
2/4/2019 23:06, slack,0,1513,0,47.57,-122.5298,"Rich Passage, East End"
2/5/2019 3:18, flood,1.1,1513,326,47.57,-122.5298,"Rich Passage, East End"
2/5/2019 6:48, slack,0,1513,0,47.57,-122.5298,"Rich Passage, East End"
2/5/2019 8:42, ebb,-0.6,1513,139,47.57,-122.5298,"Rich Passage, East End"
2/5/2019 12:30, slack,0,1513,0,47.57,-122.5298,"Rich Passage, East End"
2/5/2019 15:12, flood,0.6,1513,326,47.57,-122.5298,"Rich Passage, East End"
2/5/2019 17:18, slack,0,1513,0,47.57,-122.5298,"Rich Passage, East End"
2/5/2019 20:18, ebb,-0.8,1513,139,47.57,-122.5298,"Rich Passage, East End"
2/5/2019 23:36, slack,0,1513,0,47.57,-122.5298,"Rich Passage, East End"
2/6/2019 3:54, flood,1.1,1513,326,47.57,-122.5298,"Rich Passage, East End"
2/6/2019 7:18, slack,0,1513,0,47.57,-122.5298,"Rich Passage, East End"
2/6/2019 9:18, ebb,-0.7,1513,139,47.57,-122.5298,"Rich Passage, East End"
2/6/2019 13:00, slack,0,1513,0,47.57,-122.5298,"Rich Passage, East End"
2/6/2019 15:48, flood,0.6,1513,326,47.57,-122.5298,"Rich Passage, East End"
2/6/2019 18:06, slack,0,1513,0,47.57,-122.5298,"Rich Passage, East End"
2/6/2019 21:06, ebb,-0.8,1513,139,47.57,-122.5298,"Rich Passage, East End"
2/7/2019 0:06, slack,0,1513,0,47.57,-122.5298,"Rich Passage, East End"
2/7/2019 4:30, flood,1.1,1513,326,47.57,-122.5298,"Rich Passage, East End"
2/7/2019 7:42, slack,0,1513,0,47.57,-122.5298,"Rich Passage, East End"
2/7/2019 9:54, ebb,-0.7,1513,139,47.57,-122.5298,"Rich Passage, East End"
2/7/2019 13:24, slack,0,1513,0,47.57,-122.5298,"Rich Passage, East End"
2/7/2019 16:30, flood,0.6,1513,326,47.57,-122.5298,"Rich Passage, East End"
2/7/2019 18:48, slack,0,1513,0,47.57,-122.5298,"Rich Passage, East End"
2/7/2019 21:48, ebb,-0.8,1513,139,47.57,-122.5298,"Rich Passage, East End"
2/8/2019 0:36, slack,0,1513,0,47.57,-122.5298,"Rich Passage, East End"
2/8/2019 5:12, flood,1,1513,326,47.57,-122.5298,"Rich Passage, East End"
2/8/2019 8:12, slack,0,1513,0,47.57,-122.5298,"Rich Passage, East End"
2/8/2019 10:30, ebb,-0.7,1513,139,47.57,-122.5298,"Rich Passage, East End"
2/8/2019 13:48, slack,0,1513,0,47.57,-122.5298,"Rich Passage, East End"
2/8/2019 17:12, flood,0.6,1513,326,47.57,-122.5298,"Rich Passage, East End"
2/8/2019 19:36, slack,0,1513,0,47.57,-122.5298,"Rich Passage, East End"
2/8/2019 22:30, ebb,-0.7,1513,139,47.57,-122.5298,"Rich Passage, East End"
2/9/2019 1:12, slack,0,1513,0,47.57,-122.5298,"Rich Passage, East End"
2/9/2019 5:54, flood,0.9,1513,326,47.57,-122.5298,"Rich Passage, East End"
2/9/2019 8:42, slack,0,1513,0,47.57,-122.5298,"Rich Passage, East End"
2/9/2019 11:12, ebb,-0.7,1513,139,47.57,-122.5298,"Rich Passage, East End"
2/9/2019 14:06, slack,0,1513,0,47.57,-122.5298,"Rich Passage, East End"
2/9/2019 18:00, flood,0.6,1513,326,47.57,-122.5298,"Rich Passage, East End"
2/9/2019 20:24, slack,0,1513,0,47.57,-122.5298,"Rich Passage, East End"
2/9/2019 23:18, ebb,-0.6,1513,139,47.57,-122.5298,"Rich Passage, East End"
2/10/2019 1:54, slack,0,1513,0,47.57,-122.5298,"Rich Passage, East End"
2/10/2019 6:30, flood,0.8,1513,326,47.57,-122.5298,"Rich Passage, East End"
2/10/2019 9:12, slack,0,1513,0,47.57,-122.5298,"Rich Passage, East End"
2/10/2019 11:48, ebb,-0.7,1513,139,47.57,-122.5298,"Rich Passage, East End"
2/10/2019 14:30, slack,0,1513,0,47.57,-122.5298,"Rich Passage, East End"
2/10/2019 18:48, flood,0.6,1513,326,47.57,-122.5298,"Rich Passage, East End"
2/10/2019 21:24, slack,0,1513,0,47.57,-122.5298,"Rich Passage, East End"
2/11/2019 0:12, ebb,-0.5,1513,139,47.57,-122.5298,"Rich Passage, East End"
2/11/2019 2:36, slack,0,1513,0,47.57,-122.5298,"Rich Passage, East End"
2/11/2019 7:12, flood,0.7,1513,326,47.57,-122.5298,"Rich Passage, East End"
2/11/2019 9:42, slack,0,1513,0,47.57,-122.5298,"Rich Passage, East End"
2/11/2019 12:30, ebb,-0.7,1513,139,47.57,-122.5298,"Rich Passage, East End"
2/11/2019 15:12, slack,0,1513,0,47.57,-122.5298,"Rich Passage, East End"
2/11/2019 19:42, flood,0.6,1513,326,47.57,-122.5298,"Rich Passage, East End"
2/11/2019 22:42, slack,0,1513,0,47.57,-122.5298,"Rich Passage, East End"
2/12/2019 1:18, ebb,-0.4,1513,139,47.57,-122.5298,"Rich Passage, East End"
2/12/2019 3:18, slack,0,1513,0,47.57,-122.5298,"Rich Passage, East End"
2/12/2019 7:48, flood,0.6,1513,326,47.57,-122.5298,"Rich Passage, East End"
2/12/2019 10:18, slack,0,1513,0,47.57,-122.5298,"Rich Passage, East End"
2/12/2019 13:18, ebb,-0.7,1513,139,47.57,-122.5298,"Rich Passage, East End"
2/12/2019 16:00, slack,0,1513,0,47.57,-122.5298,"Rich Passage, East End"
2/12/2019 21:00, flood,0.6,1513,326,47.57,-122.5298,"Rich Passage, East End"
2/13/2019 0:30, slack,0,1513,0,47.57,-122.5298,"Rich Passage, East End"
